id,ticker,timestamp,caption,sentiment,virality,image_path,price_change,price_up,volume,delta_time,price_timestamp
5966,RKT,2023-07-25 05:22:00,RKT buy! 💎🙌,positive,28.66552461462246,meme_images/meme_5966.png,0.2670009153282071,1,18535.928629714912,0 days 00:14:00,2023-07-25 05:36:00
2595,RKT,2023-07-25 09:27:00,RKT moon! 💎🙌,positive,1606.6061516078946,meme_images/meme_2595.png,2.908182992433177,1,111461.49229602463,0 days 00:20:00,2023-07-25 09:47:00
33,RKT,2023-07-26 18:58:00,RKT gain! 📈,positive,86.38714546611153,meme_images/meme_33.png,2.409344590450697,1,90005.25217520786,0 days 00:17:00,2023-07-26 19:15:00
531,RKT,2023-07-26 23:57:00,RKT waiting. ⌛,neutral,7.412920015419076,meme_images/meme_531.png,-0.0651404249855923,0,36846.92029115364,0 days 00:27:00,2023-07-27 00:24:00
914,RKT,2023-07-27 01:53:00,RKT down... 😢,negative,257.65612628004686,meme_images/meme_914.png,-3.270710146326214,0,6864.098749327271,0 days 00:25:00,2023-07-27 02:18:00
158,RKT,2023-07-28 19:31:00,RKT crash... 💸,negative,102.58393978564052,meme_images/meme_158.png,-3.6518719787935146,0,357321.6187035991,0 days 00:29:00,2023-07-28 20:00:00
3560,RKT,2023-07-29 00:32:00,RKT to the moon! 🚀,positive,130.86824046043338,meme_images/meme_3560.png,2.9801148600108496,1,73203.63972394018,0 days 00:06:00,2023-07-29 00:38:00
6938,RKT,2023-07-29 08:31:00,RKT HODL! 📈,positive,6.527865392475753,meme_images/meme_6938.png,2.190237215156925,1,70135.15214713765,0 days 00:08:00,2023-07-29 08:39:00
5978,RKT,2023-07-30 10:02:00,RKT hold. 📊,neutral,118.76359529831052,meme_images/meme_5978.png,0.5781726158182634,1,17151.04629214144,0 days 00:23:00,2023-07-30 10:25:00
2402,RKT,2023-07-30 22:33:00,RKT waiting. 📊,neutral,77.47693492291856,meme_images/meme_2402.png,1.78446279701265,1,15510.183369390432,0 days 00:24:00,2023-07-30 22:57:00
3519,RKT,2023-08-02 00:25:00,RKT waiting. ⌛,neutral,98.41563676602748,meme_images/meme_3519.png,-2.068497578922832,0,16498.639983736877,0 days 00:16:00,2023-08-02 00:41:00
6694,RKT,2023-08-03 10:05:00,RKT bull! 📈,positive,22.77862898544207,meme_images/meme_6694.png,2.1974215937800787,1,191348.0106596893,0 days 00:30:00,2023-08-03 10:35:00
5015,RKT,2023-08-04 07:14:00,RKT news. ⌛,neutral,18.48357559768164,meme_images/meme_5015.png,-0.3502649984649146,0,14512.151243428816,0 days 00:14:00,2023-08-04 07:28:00
9468,RKT,2023-08-04 16:10:00,RKT crash... 📉,negative,276.22346986597427,meme_images/meme_9468.png,-1.372690069833721,0,20479.66540067113,0 days 00:27:00,2023-08-04 16:37:00
264,RKT,2023-08-04 18:30:00,RKT waiting. 🧐,neutral,36.24892352696066,meme_images/meme_264.png,-1.10685885570318,0,20680.90710338931,0 days 00:27:00,2023-08-04 18:57:00
6268,RKT,2023-08-05 22:51:00,RKT sell... 😢,negative,932.374955952162,meme_images/meme_6268.png,0.9593224144776906,1,11219.390818056843,0 days 00:28:00,2023-08-05 23:19:00
471,RKT,2023-08-06 17:25:00,RKT hold. 📊,neutral,7.310597025409455,meme_images/meme_471.png,-0.3530208089965084,0,9892.568861603411,0 days 00:08:00,2023-08-06 17:33:00
5183,RKT,2023-08-08 12:53:00,RKT news. 📊,neutral,365.69578501419625,meme_images/meme_5183.png,1.594389866253736,1,65189.38980320991,0 days 00:24:00,2023-08-08 13:17:00
3466,RKT,2023-08-10 00:02:00,RKT rocket! 🚀,positive,327.54758975350444,meme_images/meme_3466.png,2.854527489933256,1,84806.66949388101,0 days 00:22:00,2023-08-10 00:24:00
1863,RKT,2023-08-10 05:53:00,RKT waiting. ⌛,neutral,78.12826654824306,meme_images/meme_1863.png,-0.3104618244094937,0,49694.050568736304,0 days 00:10:00,2023-08-10 06:03:00
1474,RKT,2023-08-10 09:28:00,RKT hold. ⌛,neutral,99.83234908945327,meme_images/meme_1474.png,1.1490724210118044,1,12105.266248598433,0 days 00:07:00,2023-08-10 09:35:00
8058,RKT,2023-08-10 19:47:00,RKT update. 🧐,neutral,66.96405063375718,meme_images/meme_8058.png,0.6191865023914325,1,105487.84309311144,0 days 00:28:00,2023-08-10 20:15:00
9245,RKT,2023-08-11 03:27:00,RKT up! 📈,positive,35.8390261828315,meme_images/meme_9245.png,1.128788178684246,1,23556.685183201887,0 days 00:05:00,2023-08-11 03:32:00
2423,RKT,2023-08-11 08:12:00,RKT update. ⌛,neutral,1308.435566278618,meme_images/meme_2423.png,-0.1487044826599787,0,45059.86106201189,0 days 00:27:00,2023-08-11 08:39:00
4363,RKT,2023-08-11 13:42:00,RKT sell... 📉,negative,284.5144885798713,meme_images/meme_4363.png,-1.543205956487007,0,86772.52502769485,0 days 00:23:00,2023-08-11 14:05:00
8919,RKT,2023-08-11 15:17:00,RKT dump... 💸,negative,3469.538346281369,meme_images/meme_8919.png,-3.156784251792089,0,42182.75857012673,0 days 00:20:00,2023-08-11 15:37:00
1726,RKT,2023-08-12 06:50:00,RKT waiting. 🧐,neutral,402.705132334372,meme_images/meme_1726.png,-0.3250366478320051,0,53330.89886293918,0 days 00:09:00,2023-08-12 06:59:00
4256,RKT,2023-08-12 15:41:00,RKT update. 🧐,neutral,70.23757613427325,meme_images/meme_4256.png,-0.9021057212459596,0,53885.38951711353,0 days 00:12:00,2023-08-12 15:53:00
8116,RKT,2023-08-13 06:56:00,RKT gain! 📈,positive,45.109648215075936,meme_images/meme_8116.png,1.881855790481296,1,83154.16065045015,0 days 00:11:00,2023-08-13 07:07:00
5678,RKT,2023-08-13 18:36:00,RKT waiting. 📊,neutral,595.2611394768459,meme_images/meme_5678.png,2.0959366681759186,1,137938.45836911394,0 days 00:09:00,2023-08-13 18:45:00
9561,RKT,2023-08-13 22:15:00,RKT hold. 🧐,neutral,436.7371900161534,meme_images/meme_9561.png,-1.079319974526603,0,217483.8686225224,0 days 00:08:00,2023-08-13 22:23:00
171,RKT,2023-08-14 01:16:00,RKT hold. 📊,neutral,2568.7007789553777,meme_images/meme_171.png,-1.0341070593909918,0,5169.514637996837,0 days 00:13:00,2023-08-14 01:29:00
8839,RKT,2023-08-14 04:51:00,RKT HODL! 🚀,positive,598.4231285909766,meme_images/meme_8839.png,2.099528628164932,1,7090.664146195492,0 days 00:05:00,2023-08-14 04:56:00
7446,RKT,2023-08-15 02:34:00,RKT moon! 📈,positive,1575.8843604219687,meme_images/meme_7446.png,2.3361676237912885,1,102816.6845775876,0 days 00:20:00,2023-08-15 02:54:00
6596,RKT,2023-08-15 03:58:00,RKT dump... 😢,negative,366.9467707118659,meme_images/meme_6596.png,-1.4835409716906556,0,43555.87697206001,0 days 00:15:00,2023-08-15 04:13:00
2488,RKT,2023-08-15 04:38:00,RKT HODL! 🚀,positive,167.65562024659556,meme_images/meme_2488.png,-1.751752656155669,0,16398.129357591966,0 days 00:28:00,2023-08-15 05:06:00
2953,RKT,2023-08-15 14:12:00,RKT dump... 📉,negative,50.92044221777397,meme_images/meme_2953.png,-0.5346905365902552,0,74797.57985886213,0 days 00:07:00,2023-08-15 14:19:00
6758,RKT,2023-08-15 18:00:00,RKT down... 💸,negative,78.38765742183676,meme_images/meme_6758.png,-1.4786478427317216,0,12460.363135404868,0 days 00:25:00,2023-08-15 18:25:00
539,RKT,2023-08-16 03:35:00,RKT down... 💸,negative,3907.1088206960353,meme_images/meme_539.png,-4.419416383244912,0,57479.89172700567,0 days 00:20:00,2023-08-16 03:55:00
1444,RKT,2023-08-16 23:07:00,RKT hold. 📊,neutral,1203.5047974446838,meme_images/meme_1444.png,-0.0505047233595307,0,24387.771930051866,0 days 00:18:00,2023-08-16 23:25:00
2724,RKT,2023-08-17 01:58:00,RKT watch. ⌛,neutral,25.965332077797186,meme_images/meme_2724.png,-0.4131996475150612,0,70194.44187398582,0 days 00:20:00,2023-08-17 02:18:00
8643,RKT,2023-08-17 06:36:00,RKT update. 🧐,neutral,700.881206333435,meme_images/meme_8643.png,0.6534078595067407,1,20440.381288368968,0 days 00:25:00,2023-08-17 07:01:00
4783,RKT,2023-08-17 06:50:00,RKT gain! 📈,positive,70.9867695981967,meme_images/meme_4783.png,0.8513522839742256,1,19126.68705638995,0 days 00:27:00,2023-08-17 07:17:00
7475,RKT,2023-08-17 11:13:00,RKT watch. 📊,neutral,3.588118236422279,meme_images/meme_7475.png,0.9135564053297672,1,181980.84725829287,0 days 00:30:00,2023-08-17 11:43:00
458,RKT,2023-08-18 03:58:00,RKT buy! 💎🙌,positive,1237.9517186926748,meme_images/meme_458.png,3.256639294538009,1,267988.90179267497,0 days 00:30:00,2023-08-18 04:28:00
3615,RKT,2023-08-18 06:45:00,RKT gain! 💎🙌,positive,716.0695387181829,meme_images/meme_3615.png,-0.0561571605009627,0,24743.10304800853,0 days 00:16:00,2023-08-18 07:01:00
3330,RKT,2023-08-18 09:02:00,RKT crash... 📉,negative,1484.1466673609082,meme_images/meme_3330.png,-1.97512703840086,0,133477.4322463271,0 days 00:26:00,2023-08-18 09:28:00
9523,RKT,2023-08-19 21:53:00,RKT bull! 💎🙌,positive,150.7424386363226,meme_images/meme_9523.png,2.5053035281149887,1,41554.59391906484,0 days 00:30:00,2023-08-19 22:23:00
777,RKT,2023-08-22 14:21:00,RKT to the moon! 💎🙌,positive,1441.2252764456066,meme_images/meme_777.png,2.710640153584573,1,64501.56966284061,0 days 00:10:00,2023-08-22 14:31:00
9313,RKT,2023-08-22 22:24:00,RKT news. 🧐,neutral,70.63442088975222,meme_images/meme_9313.png,-0.3153615837569822,0,25158.57564875603,0 days 00:28:00,2023-08-22 22:52:00
7528,RKT,2023-08-23 00:09:00,RKT hold. 📊,neutral,309.68621954030993,meme_images/meme_7528.png,2.287268759069175,1,30768.097882664315,0 days 00:09:00,2023-08-23 00:18:00
3277,RKT,2023-08-23 02:03:00,RKT down... 💸,negative,7.704488913848967,meme_images/meme_3277.png,1.234875215061299,1,13538.433208828685,0 days 00:08:00,2023-08-23 02:11:00
6278,RKT,2023-08-23 08:45:00,RKT sell... 😢,negative,57.38251377303399,meme_images/meme_6278.png,-1.613578313445779,0,105679.33771697363,0 days 00:05:00,2023-08-23 08:50:00
4627,RKT,2023-08-23 11:14:00,RKT FUD... 💸,negative,1591.1119845144997,meme_images/meme_4627.png,-3.7932349651231823,0,17783.313368024632,0 days 00:25:00,2023-08-23 11:39:00
4091,RKT,2023-08-24 03:44:00,RKT update. 📊,neutral,1558.1015948121153,meme_images/meme_4091.png,-0.4228288144625145,0,27787.74126817984,0 days 00:14:00,2023-08-24 03:58:00
6576,RKT,2023-08-24 04:34:00,RKT hold. 📊,neutral,38.02714331697055,meme_images/meme_6576.png,-1.1729733998973186,0,58006.565296844296,0 days 00:09:00,2023-08-24 04:43:00
2427,RKT,2023-08-24 05:51:00,RKT dump... 📉,negative,43.16049224327997,meme_images/meme_2427.png,0.3177119203821181,1,376341.4101532776,0 days 00:23:00,2023-08-24 06:14:00
911,RKT,2023-08-24 19:15:00,RKT FUD... 💸,negative,22.52933246528877,meme_images/meme_911.png,0.1697968571534779,1,8504.400016848696,0 days 00:29:00,2023-08-24 19:44:00
4132,RKT,2023-08-25 01:24:00,RKT bear... 😢,negative,39.920701193481406,meme_images/meme_4132.png,-3.5087071014198865,0,76568.92258495431,0 days 00:06:00,2023-08-25 01:30:00
5839,RKT,2023-08-25 12:26:00,RKT hold. ⌛,neutral,230.898814037364,meme_images/meme_5839.png,-0.5057648419323354,0,55925.3611848024,0 days 00:08:00,2023-08-25 12:34:00
8920,RKT,2023-08-25 15:13:00,RKT diamond hands! 💎🙌,positive,250.685867208728,meme_images/meme_8920.png,1.8783963729374664,1,20989.550232991227,0 days 00:29:00,2023-08-25 15:42:00
3439,RKT,2023-08-25 15:20:00,RKT waiting. 🧐,neutral,77.40204375598027,meme_images/meme_3439.png,2.221174015872226,1,35061.381667350666,0 days 00:30:00,2023-08-25 15:50:00
2207,RKT,2023-08-25 19:35:00,RKT waiting. 🧐,neutral,337.0313119358689,meme_images/meme_2207.png,1.2775035659217189,1,41233.03630208362,0 days 00:12:00,2023-08-25 19:47:00
1980,RKT,2023-08-26 11:24:00,RKT sell... 📉,negative,2.7022061127492343,meme_images/meme_1980.png,-2.841467149551564,0,32482.652897587937,0 days 00:20:00,2023-08-26 11:44:00
3353,RKT,2023-08-26 21:05:00,RKT waiting. ⌛,neutral,158.25331598634705,meme_images/meme_3353.png,-0.8264226619504679,0,358909.7085119567,0 days 00:29:00,2023-08-26 21:34:00
6252,RKT,2023-08-27 05:46:00,RKT FUD... 😢,negative,281.2146890453883,meme_images/meme_6252.png,-2.041866337081212,0,1650.2798336201238,0 days 00:20:00,2023-08-27 06:06:00
3070,RKT,2023-08-27 11:05:00,RKT HODL! 📈,positive,29.009044354005223,meme_images/meme_3070.png,2.092576135956303,1,23672.874132613248,0 days 00:23:00,2023-08-27 11:28:00
2665,RKT,2023-08-27 11:06:00,RKT news. ⌛,neutral,99.58924178510244,meme_images/meme_2665.png,-1.4967839582883338,0,44931.035107461386,0 days 00:25:00,2023-08-27 11:31:00
6847,RKT,2023-08-27 13:31:00,RKT FUD... 😢,negative,1753.5669991654304,meme_images/meme_6847.png,-5.204922932541647,0,24503.83793734201,0 days 00:30:00,2023-08-27 14:01:00
8379,RKT,2023-08-29 04:33:00,RKT news. 🧐,neutral,23.98012303663004,meme_images/meme_8379.png,0.8247739636687972,1,11475.713199917536,0 days 00:30:00,2023-08-29 05:03:00
6102,RKT,2023-08-29 10:08:00,RKT watch. 📊,neutral,14.052383984547074,meme_images/meme_6102.png,-0.4948157905811514,0,58396.838594792986,0 days 00:22:00,2023-08-29 10:30:00
2581,RKT,2023-08-29 12:31:00,RKT buy! 🚀,positive,0.9158001806055264,meme_images/meme_2581.png,2.5031802438668564,1,60766.57599669135,0 days 00:06:00,2023-08-29 12:37:00
8770,RKT,2023-08-29 23:19:00,RKT bull! 💎🙌,positive,114.10340264606994,meme_images/meme_8770.png,1.6733111865755153,1,43679.97746977713,0 days 00:11:00,2023-08-29 23:30:00
4655,RKT,2023-08-30 11:12:00,RKT crash... 😢,negative,13300.381096614374,meme_images/meme_4655.png,-10.130176196736532,0,223658.18444992267,0 days 00:09:00,2023-08-30 11:21:00
4835,RKT,2023-08-30 17:35:00,RKT FUD... 📉,negative,94.4559991085895,meme_images/meme_4835.png,-2.1354647702437504,0,149466.79823995105,0 days 00:27:00,2023-08-30 18:02:00
2498,RKT,2023-08-30 18:18:00,RKT rocket! 🚀,positive,7.281142433413715,meme_images/meme_2498.png,2.792770163493524,1,55755.025061641085,0 days 00:20:00,2023-08-30 18:38:00
4055,RKT,2023-08-30 22:03:00,RKT waiting. 📊,neutral,2.699967537818745,meme_images/meme_4055.png,1.2783597418883712,1,83714.56820982434,0 days 00:05:00,2023-08-30 22:08:00
4020,RKT,2023-08-30 23:57:00,RKT bull! 🚀,positive,1616.9854695743463,meme_images/meme_4020.png,2.3859317903137685,1,27704.707539577263,0 days 00:14:00,2023-08-31 00:11:00
899,RKT,2023-08-31 09:58:00,RKT watch. 🧐,neutral,85.97454600026072,meme_images/meme_899.png,-1.380532278539839,0,39153.51721691767,0 days 00:19:00,2023-08-31 10:17:00
8176,RKT,2023-08-31 11:12:00,RKT diamond hands! 📈,positive,984.4399545108644,meme_images/meme_8176.png,2.753769455143668,1,22544.72219535497,0 days 00:22:00,2023-08-31 11:34:00
7094,RKT,2023-09-01 05:42:00,RKT rocket! 💎🙌,positive,162.65038758724572,meme_images/meme_7094.png,2.5616605188217494,1,53811.0536457595,0 days 00:21:00,2023-09-01 06:03:00
3282,RKT,2023-09-02 04:35:00,RKT hold. 🧐,neutral,19.907974023015544,meme_images/meme_3282.png,-0.5478630767865852,0,63713.7536803391,0 days 00:05:00,2023-09-02 04:40:00
2774,RKT,2023-09-03 03:26:00,RKT FUD... 💸,negative,52.86817904384456,meme_images/meme_2774.png,-0.648767981774091,0,24073.28790849386,0 days 00:07:00,2023-09-03 03:33:00
7006,RKT,2023-09-03 06:49:00,RKT waiting. ⌛,neutral,316.0536239718388,meme_images/meme_7006.png,1.520867059973761,1,26309.25784721669,0 days 00:28:00,2023-09-03 07:17:00
5836,RKT,2023-09-04 11:46:00,RKT dump... 💸,negative,361.8446521064608,meme_images/meme_5836.png,-3.612243075308733,0,506380.133279057,0 days 00:18:00,2023-09-04 12:04:00
8072,RKT,2023-09-04 20:18:00,RKT hold. 🧐,neutral,108.8642225879618,meme_images/meme_8072.png,0.1006020705688125,1,110516.08590993805,0 days 00:20:00,2023-09-04 20:38:00
7627,RKT,2023-09-07 08:31:00,RKT watch. 🧐,neutral,36.90673203577221,meme_images/meme_7627.png,-0.6458776987966467,0,2370.892088884686,0 days 00:12:00,2023-09-07 08:43:00
9077,RKT,2023-09-08 05:07:00,RKT hold. 🧐,neutral,44.69673441185023,meme_images/meme_9077.png,0.2524709562946473,1,5281.736214517921,0 days 00:13:00,2023-09-08 05:20:00
1572,RKT,2023-09-08 23:53:00,RKT hold. ⌛,neutral,48.18279605131405,meme_images/meme_1572.png,0.7284454676082781,1,87868.69179973958,0 days 00:21:00,2023-09-09 00:14:00
6183,RKT,2023-09-09 09:09:00,RKT rocket! 💎🙌,positive,11.2792036277752,meme_images/meme_6183.png,2.2139702948284947,1,31079.87720168341,0 days 00:22:00,2023-09-09 09:31:00
3861,RKT,2023-09-09 16:38:00,RKT watch. ⌛,neutral,350.00051891581097,meme_images/meme_3861.png,2.6040727574008864,1,50990.08931648123,0 days 00:09:00,2023-09-09 16:47:00
8207,RKT,2023-09-10 12:04:00,RKT rocket! 🚀,positive,215.61261688593493,meme_images/meme_8207.png,4.698102369490552,1,852236.7225005573,0 days 00:14:00,2023-09-10 12:18:00
6055,RKT,2023-09-10 13:35:00,RKT waiting. 🧐,neutral,371.4958303731024,meme_images/meme_6055.png,0.704913995096442,1,79013.17978609422,0 days 00:07:00,2023-09-10 13:42:00
6672,RKT,2023-09-10 14:47:00,RKT update. 📊,neutral,10.433780645941653,meme_images/meme_6672.png,-1.4431150967805608,0,45995.5119680416,0 days 00:08:00,2023-09-10 14:55:00
6777,RKT,2023-09-11 14:35:00,RKT dump... 📉,negative,25.290681805805907,meme_images/meme_6777.png,-0.609239379972913,0,25372.069361941893,0 days 00:10:00,2023-09-11 14:45:00
2817,RKT,2023-09-11 16:08:00,RKT sell... 😢,negative,90.27439185711305,meme_images/meme_2817.png,-1.6341588060068069,0,51390.49093992751,0 days 00:12:00,2023-09-11 16:20:00
5664,RKT,2023-09-12 20:02:00,RKT sell... 💸,negative,291.041714479876,meme_images/meme_5664.png,-2.434916520053877,0,77564.85069208802,0 days 00:27:00,2023-09-12 20:29:00
4053,RKT,2023-09-12 20:16:00,RKT sell... 😢,negative,3371.302865573937,meme_images/meme_4053.png,-2.287367851598907,0,58210.07391204958,0 days 00:05:00,2023-09-12 20:21:00
3812,RKT,2023-09-13 02:35:00,RKT waiting. 🧐,neutral,191.1426385696344,meme_images/meme_3812.png,-0.1937426486435283,0,1896.5074210117125,0 days 00:15:00,2023-09-13 02:50:00
5582,RKT,2023-09-13 02:39:00,RKT up! 💎🙌,positive,30.340218113083765,meme_images/meme_5582.png,2.811576237617114,1,35151.70163645328,0 days 00:19:00,2023-09-13 02:58:00
8226,RKT,2023-09-13 04:58:00,RKT update. 🧐,neutral,5585.660465486884,meme_images/meme_8226.png,-0.7227107091459706,0,77946.72961700884,0 days 00:21:00,2023-09-13 05:19:00
875,RKT,2023-09-13 07:21:00,RKT rocket! 📈,positive,360.0163905822525,meme_images/meme_875.png,1.4898665925990513,1,101226.34016604218,0 days 00:29:00,2023-09-13 07:50:00
8648,RKT,2023-09-15 06:39:00,RKT buy! 🚀,positive,342.19499079684726,meme_images/meme_8648.png,2.610805989825915,1,17013.591455855432,0 days 00:11:00,2023-09-15 06:50:00
6504,RKT,2023-09-15 11:11:00,RKT waiting. 📊,neutral,31.58318549514784,meme_images/meme_6504.png,-0.2480122204843901,0,6788.226201303612,0 days 00:16:00,2023-09-15 11:27:00
1139,RKT,2023-09-16 04:32:00,RKT paper hands... 📉,negative,764.5204273072845,meme_images/meme_1139.png,-3.367999865450137,0,70538.5541221219,0 days 00:11:00,2023-09-16 04:43:00
4810,RKT,2023-09-16 17:39:00,RKT update. 📊,neutral,1036.8656912046854,meme_images/meme_4810.png,-0.3155319749862733,0,8287.52804118201,0 days 00:07:00,2023-09-16 17:46:00
4052,RKT,2023-09-17 05:55:00,RKT moon! 💎🙌,positive,63.89053211235844,meme_images/meme_4052.png,1.8250571493839984,1,19163.563243189343,0 days 00:08:00,2023-09-17 06:03:00
5750,RKT,2023-09-18 13:58:00,RKT news. 📊,neutral,53.21559511744172,meme_images/meme_5750.png,-0.6254084801799007,0,29625.298779986955,0 days 00:19:00,2023-09-18 14:17:00
3818,RKT,2023-09-19 09:33:00,RKT diamond hands! 💎🙌,positive,43.645739440790926,meme_images/meme_3818.png,3.749288131662252,1,183011.81636305648,0 days 00:11:00,2023-09-19 09:44:00
5993,RKT,2023-09-19 17:26:00,RKT down... 📉,negative,181.48066733255945,meme_images/meme_5993.png,-0.0194643894305562,0,58306.38016800642,0 days 00:24:00,2023-09-19 17:50:00
2139,RKT,2023-09-20 02:24:00,RKT buy! 🚀,positive,17529.696061803337,meme_images/meme_2139.png,13.098573434451872,1,691407.8330227487,0 days 00:15:00,2023-09-20 02:39:00
9966,RKT,2023-09-20 02:32:00,RKT rocket! 💎🙌,positive,9612.364540027454,meme_images/meme_9966.png,6.297537460802344,1,29482.51171688334,0 days 00:23:00,2023-09-20 02:55:00
4808,RKT,2023-09-20 08:22:00,RKT HODL! 📈,positive,8.42246360746514,meme_images/meme_4808.png,1.948593998762183,1,95484.54842663374,0 days 00:09:00,2023-09-20 08:31:00
2875,RKT,2023-09-20 20:06:00,RKT buy! 📈,positive,0.7623451370953513,meme_images/meme_2875.png,1.3562669501619768,1,22382.777339278087,0 days 00:21:00,2023-09-20 20:27:00
599,RKT,2023-09-20 20:14:00,RKT bear... 💸,negative,290.26335751228555,meme_images/meme_599.png,-2.279605622381555,0,4839.083710310802,0 days 00:15:00,2023-09-20 20:29:00
6623,RKT,2023-09-21 17:45:00,RKT crash... 😢,negative,170.6259031070731,meme_images/meme_6623.png,-1.1367976109924856,0,143072.07648485948,0 days 00:22:00,2023-09-21 18:07:00
885,RKT,2023-09-21 20:57:00,RKT update. 🧐,neutral,110.94425552260547,meme_images/meme_885.png,2.383324930107701,1,118129.86057667604,0 days 00:20:00,2023-09-21 21:17:00
3532,RKT,2023-09-22 10:08:00,RKT bear... 😢,negative,10220.44749061506,meme_images/meme_3532.png,-5.542657997126993,0,615030.5444962838,0 days 00:24:00,2023-09-22 10:32:00
3434,RKT,2023-09-22 10:32:00,RKT HODL! 🚀,positive,37.60042450610362,meme_images/meme_3434.png,0.7402022916026183,1,25530.71257859712,0 days 00:08:00,2023-09-22 10:40:00
6941,RKT,2023-09-23 12:03:00,RKT watch. 📊,neutral,11.250760431981476,meme_images/meme_6941.png,-0.1625160886276457,0,14717.69479808752,0 days 00:29:00,2023-09-23 12:32:00
4110,RKT,2023-09-23 17:38:00,RKT hold. 🧐,neutral,3.37320618618098,meme_images/meme_4110.png,0.2411289550694428,1,24712.3200752643,0 days 00:24:00,2023-09-23 18:02:00
3521,RKT,2023-09-23 20:01:00,RKT HODL! 🚀,positive,51.96986070077858,meme_images/meme_3521.png,3.073883992659611,1,35399.26004842749,0 days 00:08:00,2023-09-23 20:09:00
4543,RKT,2023-09-24 00:03:00,RKT down... 📉,negative,27.7607491331931,meme_images/meme_4543.png,-4.65226264675981,0,20429.35796507153,0 days 00:09:00,2023-09-24 00:12:00
5162,RKT,2023-09-24 01:31:00,RKT bull! 🚀,positive,21.362001931085977,meme_images/meme_5162.png,1.9470015174341408,1,52682.66063936182,0 days 00:29:00,2023-09-24 02:00:00
7290,RKT,2023-09-24 04:06:00,RKT bull! 💎🙌,positive,661.2099198093442,meme_images/meme_7290.png,1.0338362142489417,1,92324.62170419269,0 days 00:09:00,2023-09-24 04:15:00
407,RKT,2023-09-24 05:28:00,RKT sell... 💸,negative,1.0611656711182784,meme_images/meme_407.png,1.1030749040033287,1,7430.262319155464,0 days 00:13:00,2023-09-24 05:41:00
9135,RKT,2023-09-24 14:07:00,RKT FUD... 😢,negative,166.76405111513975,meme_images/meme_9135.png,-2.457599587826305,0,150324.1377886007,0 days 00:26:00,2023-09-24 14:33:00
1753,RKT,2023-09-24 17:50:00,RKT to the moon! 📈,positive,33.64943875290133,meme_images/meme_1753.png,1.4162703295670775,1,28006.484423349157,0 days 00:09:00,2023-09-24 17:59:00
6533,RKT,2023-09-24 22:26:00,RKT waiting. 📊,neutral,88.72351443675645,meme_images/meme_6533.png,-2.101001199996332,0,37631.40090241159,0 days 00:22:00,2023-09-24 22:48:00
8691,RKT,2023-09-25 12:38:00,RKT to the moon! 📈,positive,267.7938425711003,meme_images/meme_8691.png,3.602949433345669,1,16970.20828240623,0 days 00:13:00,2023-09-25 12:51:00
714,RKT,2023-09-26 11:44:00,RKT dump... 📉,negative,12.623373355477646,meme_images/meme_714.png,-2.376768296587592,0,129483.6042772309,0 days 00:05:00,2023-09-26 11:49:00
975,RKT,2023-09-26 13:38:00,RKT rocket! 📈,positive,263.6663806110614,meme_images/meme_975.png,1.7377548382882289,1,155843.67260607544,0 days 00:17:00,2023-09-26 13:55:00
7584,RKT,2023-09-26 20:19:00,RKT dump... 📉,negative,0.1857173998363347,meme_images/meme_7584.png,-0.9210624017676452,0,142265.34560482154,0 days 00:26:00,2023-09-26 20:45:00
1127,RKT,2023-09-27 05:16:00,RKT hold. 📊,neutral,51.76386255280049,meme_images/meme_1127.png,-0.901579514614696,0,39503.09791616143,0 days 00:20:00,2023-09-27 05:36:00
6638,RKT,2023-09-27 13:33:00,RKT paper hands... 📉,negative,84.21797243198112,meme_images/meme_6638.png,-2.2055836616594826,0,80826.57352799617,0 days 00:12:00,2023-09-27 13:45:00
6763,RKT,2023-09-28 00:33:00,RKT paper hands... 📉,negative,453.6699816027332,meme_images/meme_6763.png,-2.0688276348053827,0,20658.689844415832,0 days 00:30:00,2023-09-28 01:03:00
8114,RKT,2023-09-28 14:03:00,RKT gain! 📈,positive,104.33587752678508,meme_images/meme_8114.png,2.76575508278654,1,39218.20862845862,0 days 00:21:00,2023-09-28 14:24:00
7896,RKT,2023-09-28 16:53:00,RKT dump... 💸,negative,268.2507098615803,meme_images/meme_7896.png,-3.701264967338924,0,162582.4260369623,0 days 00:08:00,2023-09-28 17:01:00
9345,RKT,2023-09-29 00:36:00,RKT sell... 📉,negative,604.8202249077236,meme_images/meme_9345.png,-6.398256593735984,0,633394.2671251124,0 days 00:16:00,2023-09-29 00:52:00
205,RKT,2023-09-29 01:04:00,RKT sell... 📉,negative,5.292410245172743,meme_images/meme_205.png,-3.7056383872930874,0,569718.7625082968,0 days 00:23:00,2023-09-29 01:27:00
9709,RKT,2023-09-29 22:15:00,RKT update. 🧐,neutral,26.3180326479296,meme_images/meme_9709.png,-0.0272594025444038,0,13697.638696400396,0 days 00:10:00,2023-09-29 22:25:00
1022,RKT,2023-09-30 14:39:00,RKT moon! 📈,positive,7.555689479716413,meme_images/meme_1022.png,0.2483998960935405,1,8344.228775616348,0 days 00:21:00,2023-09-30 15:00:00
4232,RKT,2023-10-01 08:07:00,RKT hold. 📊,neutral,62.341211173526965,meme_images/meme_4232.png,1.1529946058952891,1,17424.05881894407,0 days 00:18:00,2023-10-01 08:25:00
